Age,Area_Rural,Area_Suburban,Area_Urban,Bandwidth_GB_Year,Children,Churn_Yes,Contacts,Contract_Month_To_Month,Contract_One_Year,Contract_Two_Year,CourteousExchange,Deviceprotection_Yes,Email,EvidenceOfActiveListening,Gender_Female,Gender_Male,Gender_Nonbinary,Income,Internetservice_Dsl,Internetservice_Fiber_Optic,Internetservice_None,Marital_Divorced,Marital_Married,Marital_Never_Married,Marital_Separated,Marital_Widowed,MonthlyCharge,Multiple_Yes,Onlinebackup_Yes,Onlinesecurity_Yes,Options,Outage_Sec_Perweek,Paperlessbilling_Yes,Paymentmethod_Bank_Transfer(Automatic),Paymentmethod_Credit_Card_(Automatic),Paymentmethod_Electronic_Check,Paymentmethod_Mailed_Check,Phone_Yes,Population,Port_Modem_Yes,Reliability,RespectfulResponse,Streamingmovies_Yes,Streamingtv_Yes,Tablet_Yes,Techie_Yes,Techsupport_Yes,Tenure,TimelyFixes,TimelyReplacements,TimelyResponse,Yearly_Equip_Failure
28,0,1,0,481.3363042,4,0,0,1,0,0,4,0,12,3,0,1,0,63963.83,0,1,0,0,0,1,0,0,144.960655,1,0,0,3,6.784802038,0,1,0,0,0,1,35763,0,2,2,0,0,0,0,0,1.662826246,4,4,3,0
43,0,0,1,1321.712528,0,1,2,1,0,0,5,1,7,5,1,0,0,78249.99,0,0,1,0,1,0,0,0,220.161527,1,0,0,4,6.462473731,1,0,1,0,0,1,2267,0,3,5,1,1,1,0,0,8.406444381,4,4,4,0
66,0,0,1,901.2877149,1,0,1,0,1,0,5,1,10,4,1,0,0,43551.35,1,0,0,0,1,0,0,0,172.470522,1,0,0,5,9.082948983,0,0,1,0,0,1,214,0,4,4,1,0,0,0,0,2.405574983,6,4,5,0
84,0,1,0,2158.332479,1,1,1,1,0,0,4,0,10,3,0,1,0,48376.42,1,0,0,1,0,0,0,0,255.119794,1,1,0,6,8.55142407,0,0,0,1,0,1,613,0,3,4,1,1,1,1,1,14.10031907,4,4,5,0
69,1,0,0,720.6019295,1,0,1,0,0,1,4,0,10,2,1,0,0,57730.91,1,0,0,0,0,1,0,0,92.455141,0,0,0,4,8.943037777,1,1,0,0,0,1,1397,0,3,4,0,0,1,0,0,4.186523762,4,3,4,0
20,1,0,0,1727.703167,3,1,0,1,0,0,6,0,14,5,0,1,0,30861.42,0,0,1,0,1,0,0,0,107.48056,0,0,1,4,6.3246769,0,0,0,1,0,1,3098,1,4,5,0,1,0,0,0,14.93006551,5,5,5,1
35,1,0,0,2196.151925,2,1,0,0,1,0,5,1,8,4,0,1,0,51510.02,0,1,0,0,0,0,0,1,235.159141,0,0,1,3,12.55061484,1,0,0,1,0,1,719,1,3,3,1,1,1,0,1,17.34018575,5,4,4,2
88,0,1,0,1207.144714,1,1,2,1,0,0,5,1,17,3,0,1,0,7833.53,0,1,0,0,0,0,1,0,252.637807,1,0,0,5,11.14280011,1,0,0,1,0,1,3547,0,4,4,1,1,0,0,0,7.858862202,4,4,5,0
71,0,1,0,1364.133317,0,1,1,1,0,0,5,0,16,4,1,0,0,29709.19,1,0,0,0,0,0,0,1,152.455519,0,1,1,4,10.58657312,1,0,1,0,0,1,228,0,4,3,1,0,0,0,0,8.482460246,3,4,4,0
86,1,0,0,1461.63461,4,1,1,0,1,0,4,1,17,4,0,1,0,37041.5,1,0,0,0,1,0,0,0,162.460772,0,1,0,3,7.1113897,1,0,1,0,0,1,24198,1,3,2,1,0,1,0,0,7.644184483,4,4,3,0
24,1,0,0,1750.284767,4,0,0,0,0,1,5,0,13,5,1,0,0,11638.79,1,0,0,0,0,0,0,1,92.455141,0,0,0,2,10.41978703,0,1,0,0,0,1,8100,1,5,4,0,0,0,1,0,13.82541752,4,3,4,0
76,0,1,0,884.3816817,3,0,1,0,1,0,3,1,13,4,1,0,0,8523.51,0,1,0,0,0,0,0,1,159.965008,0,0,0,5,11.72281518,0,0,1,0,0,1,41,1,3,4,1,0,0,0,0,7.772523197,4,4,5,0
33,0,1,0,2729.316361,5,0,0,0,1,0,4,1,18,2,0,1,0,108059.11,0,1,0,0,0,0,0,1,204.963371,1,1,0,3,11.31837362,0,1,0,0,0,1,12562,0,3,3,0,1,0,0,0,24.77634001,4,4,4,1
79,0,0,1,1606.847228,0,0,0,0,1,0,3,1,22,4,1,0,0,56096.93,0,0,1,1,0,0,0,0,190.173699,0,0,1,3,12.55721923,1,1,0,0,0,1,13553,1,5,3,1,1,1,0,0,13.28713487,3,4,3,0
76,0,1,0,862.0866469,1,1,1,1,0,0,4,1,9,4,1,0,0,73422.83,0,0,1,0,0,0,0,1,175.02109,1,0,1,3,10.25266403,1,0,0,1,0,1,34308,0,4,5,1,0,0,0,1,6.403155881,3,4,3,0
24,0,1,0,2072.561109,0,1,1,0,0,1,4,1,12,4,0,1,0,66702.94,0,0,1,0,0,0,1,0,242.657291,1,1,0,1,12.9605554,0,1,0,0,0,1,117,1,4,3,1,1,0,1,0,15.08846657,4,3,3,0
77,0,1,0,1608.002659,1,1,1,1,0,0,5,0,10,4,1,0,0,37670.96,1,0,0,0,0,0,0,1,202.636202,0,0,1,5,7.789802026,0,0,0,1,0,1,1443,0,1,5,1,1,1,0,1,8.785452901,6,4,5,0
62,0,0,1,1054.514104,1,1,1,1,0,0,2,0,13,1,0,1,0,79432.6,0,0,1,0,0,0,0,1,187.642236,0,0,0,4,9.985414526,0,0,1,0,0,0,170,1,5,2,1,1,0,1,1,6.820250541,2,3,1,0
21,0,0,1,1150.574869,0,1,1,1,0,0,3,1,8,2,1,0,0,21786.91,0,1,0,0,0,0,0,1,290.160419,1,1,1,3,9.777239043,1,0,0,0,1,0,4389,0,4,5,1,1,1,0,1,3.319853958,4,4,4,0
39,1,0,0,2137.666732,2,0,3,0,0,1,4,1,13,3,0,1,0,52189.94,1,0,0,0,1,0,0,0,164.978458,0,1,1,3,12.84477246,1,0,0,1,0,1,136,1,4,2,1,0,0,1,0,13.84769517,3,3,2,0
23,0,1,0,1956.469091,4,0,0,0,0,1,5,1,14,5,0,1,0,44610.48,0,1,0,0,1,0,0,0,194.969934,0,1,0,2,8.965640601,0,0,0,1,0,1,222,1,3,3,1,0,1,1,1,16.15614223,4,5,3,1
87,0,0,1,1647.423104,3,1,1,1,0,0,3,0,9,2,1,0,0,53591.84,1,0,0,1,0,0,0,0,242.610632,1,1,0,5,7.587447184,0,0,0,0,1,1,3929,1,3,3,1,1,0,0,0,7.860641328,4,4,4,1
27,0,1,0,715.1931007,0,0,1,0,1,0,3,0,19,5,0,1,0,43976.9,0,1,0,0,1,0,0,0,124.964303,0,0,0,2,12.57357797,0,1,0,0,0,1,1060,0,5,3,0,0,0,0,1,6.805071944,4,4,3,0
60,1,0,0,1235.453213,0,1,2,0,1,0,4,1,14,3,1,0,0,19990.22,0,0,1,1,0,0,0,0,222.660939,0,1,0,4,4.843884364,0,0,1,0,0,1,2034,1,2,4,1,1,0,0,1,7.712199324,4,3,3,1
80,1,0,0,700.0279564,3,1,0,1,0,0,3,0,16,4,1,0,0,39181.25,0,0,1,0,0,0,1,0,137.468388,1,0,0,3,10.38437058,1,1,0,0,0,1,29460,1,2,4,0,1,0,0,0,5.402712746,5,5,4,1
56,0,0,1,769.7818684,1,1,2,0,0,1,3,1,13,4,0,1,0,25777.88,0,1,0,1,0,0,0,0,232.641455,0,0,0,4,14.67675595,1,0,0,0,1,1,208,1,4,2,1,1,0,0,1,2.066037377,3,3,3,0
20,0,1,0,1283.103476,2,1,0,1,0,0,4,1,8,3,0,1,0,59418.66,1,0,0,0,0,1,0,0,154.991856,0,0,1,2,9.8699522,0,0,0,1,0,1,24278,1,6,4,1,0,1,0,1,3.752354376,4,4,3,0
39,0,0,1,1897.050575,1,1,0,1,0,0,2,1,10,3,0,1,0,38306.27,1,0,0,0,0,0,1,0,194.966286,1,1,0,2,16.75470959,1,0,0,1,0,1,18937,1,4,3,1,0,0,0,0,11.32652677,2,2,2,0
30,0,0,1,2299.047664,3,0,2,0,1,0,3,0,8,5,0,1,0,34393.76,0,1,0,0,0,1,0,0,232.622804,0,1,1,4,8.763640466,1,0,0,1,0,0,21282,0,1,4,1,1,0,0,0,17.96501147,4,5,5,0
47,0,1,0,1018.848617,3,1,1,0,1,0,2,1,14,2,0,1,0,37526.82,0,0,1,1,0,0,0,0,257.684139,1,1,1,5,12.1859369,1,0,1,0,0,1,24838,0,5,2,1,1,0,0,1,1.051188042,3,4,3,0
35,1,0,0,1712.040252,6,0,2,0,0,1,2,0,10,2,1,0,0,3050.98,0,1,0,0,0,0,1,0,162.452604,0,1,1,3,8.242312444,1,0,0,1,0,1,18722,0,2,2,0,1,0,0,0,13.63916478,4,3,4,0
66,1,0,0,1777.880577,2,0,0,1,0,0,3,0,13,4,0,0,1,6284.19,1,0,0,0,1,0,0,0,92.455141,0,0,0,4,9.217002771,1,0,0,1,0,1,907,0,4,3,0,0,1,0,0,16.64092048,3,3,3,0
76,1,0,0,871.6644442,2,1,0,1,0,0,2,0,12,4,1,0,0,53247.58,1,0,0,0,0,0,1,0,184.961033,1,1,1,4,9.75859429,0,0,0,1,0,1,9022,0,3,2,1,0,0,0,0,1.042724425,2,4,3,1
70,0,1,0,1782.747566,2,1,0,1,0,0,3,0,12,4,0,1,0,25019.9,0,1,0,0,0,0,1,0,172.462354,1,0,1,5,11.34236064,1,0,0,1,0,1,6871,1,3,3,0,1,0,0,0,17.1001258,3,5,3,0
44,0,1,0,242.9947554,0,0,1,1,0,0,4,0,12,6,1,0,0,16301.48,0,1,0,1,0,0,0,0,112.455141,0,0,0,3,9.415068375,1,1,0,0,0,1,19100,0,5,5,0,0,1,0,0,2.779431223,4,4,5,1
73,0,0,1,1505.903299,3,0,0,1,0,0,1,1,10,3,1,0,0,12134.83,0,1,0,0,1,0,0,0,149.99153,0,1,1,5,10.65731963,1,0,0,0,1,1,230,0,2,3,0,0,0,0,0,15.12166154,4,3,4,1
72,1,0,0,380.7222437,0,0,1,1,0,0,3,0,13,3,1,0,0,32396.94,0,1,0,0,0,1,0,0,162.468917,0,0,1,3,7.011648779,1,0,0,0,1,1,1393,0,4,4,1,0,1,0,1,2.661325529,4,3,3,0
42,0,0,1,1064.629876,1,1,2,1,0,0,5,1,13,4,1,0,0,88000.08,1,0,0,0,0,0,1,0,127.473844,0,1,0,2,8.349506731,1,0,1,0,0,1,64417,1,5,5,0,0,1,0,0,5.118556082,4,3,4,0
58,0,1,0,850.5053759,0,1,2,1,0,0,3,0,10,3,1,0,0,18406.73,0,0,1,0,0,0,1,0,127.458638,0,1,0,4,9.299310376,1,0,1,0,0,1,3521,1,3,3,0,1,0,0,0,7.217041327,1,3,2,0
68,0,1,0,764.3624669,1,1,1,1,0,0,4,0,6,4,0,1,0,7655.2,0,1,0,0,0,0,0,1,240.114868,1,0,0,2,12.84944852,1,0,0,0,1,1,134,0,5,3,1,1,0,0,0,2.693860703,5,4,4,0
19,0,1,0,1228.537824,8,0,1,0,1,0,3,1,6,2,1,0,0,32102.68,0,0,1,0,0,1,0,0,162.500489,1,0,0,3,5.430446293,1,1,0,0,0,1,1451,0,4,3,0,1,0,0,1,6.441555523,3,3,3,0
79,1,0,0,1197.086571,1,0,0,0,1,0,3,1,7,5,0,1,0,49545.55,0,1,0,1,0,0,0,0,184.967019,0,1,0,4,11.15775194,1,0,0,0,1,1,35591,0,5,4,0,1,1,0,1,10.2452503,3,3,3,1
54,0,1,0,1984.668288,5,1,1,0,1,0,5,0,15,4,1,0,0,77423.32,0,1,0,0,1,0,0,0,242.632554,1,0,1,4,8.127707725,1,0,0,0,1,1,98660,0,4,4,1,1,0,1,0,15.18036042,3,5,4,0
19,0,1,0,2954.525101,3,1,1,0,1,0,4,0,13,3,0,1,0,27690.11,1,0,0,0,0,1,0,0,232.62403,1,0,0,3,9.910027332,0,0,0,1,0,1,18249,1,3,3,1,1,0,0,1,21.61213506,4,4,4,0
46,0,1,0,703.2651223,2,0,0,0,1,0,2,0,17,2,1,0,0,27219.87,0,0,1,0,1,0,0,0,149.970715,0,1,0,5,13.29565706,1,0,1,0,0,1,167,0,3,5,1,0,0,0,1,4.576705489,3,3,3,0
63,1,0,0,1745.431051,0,1,1,1,0,0,3,1,11,2,0,0,1,21739.61,1,0,0,0,0,0,1,0,255.133571,1,1,0,4,14.05990229,0,0,1,0,0,1,2525,0,3,3,1,1,0,0,0,8.661116617,3,1,3,0
85,1,0,0,2900.101871,0,1,0,1,0,0,5,1,9,4,0,1,0,32951.46,1,0,0,0,1,0,0,0,202.649979,0,0,1,2,17.60288873,0,0,0,0,1,0,27856,1,5,4,1,1,1,1,0,23.68987753,3,3,4,1
64,0,0,1,1572.393016,1,1,1,0,1,0,5,1,6,3,1,0,0,19832.1,0,1,0,0,1,0,0,0,287.642733,1,1,0,4,15.36169948,1,0,1,0,0,0,140,1,2,3,1,1,0,0,1,10.73057042,3,3,3,0
21,1,0,0,968.8971697,1,0,1,0,1,0,5,0,9,4,1,0,0,8979.6,0,1,0,0,1,0,0,0,144.960655,1,0,0,6,10.89022868,1,0,0,1,0,1,9400,1,1,3,0,0,0,1,0,9.46447702,3,2,4,0
18,1,0,0,1239.519501,7,0,1,0,0,1,5,0,7,5,1,0,0,47618.81,1,0,0,1,0,0,0,0,129.977753,0,1,1,1,12.65695134,1,0,0,0,1,1,16169,0,5,5,0,0,1,0,1,4.106981469,5,5,5,0
83,0,1,0,479.0156739,4,0,2,0,1,0,4,0,10,4,1,0,0,40031.03,0,0,1,0,0,0,0,1,117.483475,0,0,1,3,14.74975124,1,0,0,1,0,1,32000,0,3,2,1,0,1,0,0,2.851017432,3,3,2,0
33,0,1,0,1257.485285,9,1,3,1,0,0,4,1,13,4,0,1,0,74023.61,0,1,0,0,0,0,0,1,152.479779,0,0,1,3,6.823241689,1,0,0,1,0,1,7462,0,5,3,0,1,0,0,0,6.418130939,4,4,4,1
58,0,0,1,2109.348841,1,1,2,1,0,0,3,0,10,4,0,1,0,9134.48,0,0,1,0,0,1,0,0,230.134352,1,1,0,3,11.20443812,1,0,1,0,0,1,53431,1,3,4,1,1,0,0,0,17.56134872,3,3,3,0
24,1,0,0,1332.641107,1,1,0,0,1,0,5,1,13,3,1,0,0,22354.1,0,0,1,1,0,0,0,0,232.670689,1,0,0,2,9.386659049,1,1,0,0,0,1,403,1,4,4,1,1,0,0,1,7.351090778,2,3,3,1
88,0,1,0,386.8447822,1,0,0,0,0,1,3,0,13,4,1,0,0,12146.64,0,1,0,0,0,0,0,1,124.964303,0,0,0,3,8.244134358,1,1,0,0,0,0,13133,0,2,4,0,0,0,0,1,5.867164261,4,4,4,1
40,0,0,1,1338.247732,1,1,1,1,0,0,3,1,18,3,1,0,0,3730.38,1,0,0,0,1,0,0,0,247.664655,1,0,1,3,10.73059843,1,0,0,1,0,0,1331,1,5,4,1,1,0,0,1,2.095488213,3,2,3,0
26,0,1,0,509.6727126,0,1,0,1,0,0,4,0,14,4,1,0,0,56143.59,0,1,0,0,0,0,0,1,159.951231,0,0,0,2,7.415363166,1,0,0,1,0,1,6612,1,5,4,1,0,0,0,1,3.312263064,4,4,3,0
70,0,1,0,1044.435554,1,1,2,1,0,0,5,0,14,4,1,0,0,22812.0,0,0,1,0,1,0,0,0,207.638588,1,0,0,4,8.735591454,1,0,1,0,0,0,9338,0,4,3,1,1,1,0,0,6.766267697,5,5,4,1
21,0,0,1,1467.981883,2,1,2,1,0,0,2,1,8,5,1,0,0,12908.78,1,0,0,0,0,0,1,0,247.664655,1,0,1,5,7.781912069,1,0,0,0,1,1,59191,0,4,2,1,1,1,0,1,2.542844079,2,4,2,0
75,0,1,0,971.697137,0,1,0,1,0,0,4,1,14,2,0,1,0,18189.38,1,0,0,0,0,0,1,0,207.475448,1,1,0,3,10.0345016,1,1,0,0,0,1,7233,1,4,3,1,0,0,0,1,1.796607335,3,3,2,2
67,1,0,0,695.6222319,0,1,1,1,0,0,4,0,15,4,0,1,0,61039.69,0,1,0,0,1,0,0,0,230.105118,0,1,0,5,8.247672688,1,0,0,1,0,1,4721,0,4,3,1,1,0,0,0,1.921647847,5,4,4,1
29,1,0,0,1716.011284,2,0,0,0,0,1,3,1,12,4,0,1,0,60671.21,1,0,0,0,1,0,0,0,177.48762,0,1,1,3,13.82901227,1,0,1,0,0,1,1640,0,3,3,1,0,0,0,1,8.248755691,2,3,3,1
26,0,1,0,2811.648182,4,0,1,0,0,1,5,0,13,3,0,1,0,21393.98,1,0,0,0,0,1,0,0,154.961766,0,1,1,3,13.62442766,0,1,0,0,0,1,26679,0,5,3,0,1,0,0,1,21.77701838,4,4,4,0
38,0,0,1,2363.604752,3,1,0,0,0,1,1,1,9,2,1,0,0,31369.76,1,0,0,0,0,0,0,1,235.137219,0,1,0,4,12.48448983,0,0,0,0,1,1,1126,0,4,3,1,1,0,0,1,14.42671843,2,2,3,1
20,0,1,0,2156.405261,8,0,1,0,0,1,4,0,10,3,0,1,0,37741.16,1,0,0,0,0,1,0,0,92.455141,0,0,0,4,9.961483356,0,0,0,1,0,1,22849,0,3,1,0,0,0,0,0,16.11472911,1,2,1,0
60,0,1,0,2586.074672,2,0,0,0,1,0,4,0,9,2,1,0,0,27353.22,1,0,0,1,0,0,0,0,162.45383,1,0,0,4,12.65398405,1,0,1,0,0,1,1924,0,4,3,0,1,0,0,1,22.89696344,3,2,3,0
65,1,0,0,1241.342647,1,1,2,1,0,0,5,0,14,5,0,1,0,20872.03,0,1,0,0,0,0,1,0,207.609354,0,0,0,3,6.672058888,1,1,0,0,0,1,4621,1,4,3,1,1,1,0,0,9.273178876,4,5,3,0
36,1,0,0,1062.905651,1,0,1,1,0,0,5,1,7,3,0,0,1,87308.01,0,1,0,0,1,0,0,0,182.497044,1,1,1,4,9.246170832,1,0,0,0,1,1,49,1,4,4,0,0,0,0,0,8.154668093,3,4,4,0
79,1,0,0,1713.700682,3,1,0,1,0,0,3,0,12,2,0,1,0,37198.61,1,0,0,1,0,0,0,0,242.610632,1,1,0,5,8.294166484,1,0,0,1,0,1,2109,0,3,2,1,1,0,1,0,7.775144828,3,4,3,0
68,0,1,0,700.6270933,1,0,1,1,0,0,4,0,13,7,1,0,0,28837.52,1,0,0,0,0,0,1,0,107.481989,0,0,1,3,12.17182137,0,0,0,1,0,1,533,1,3,5,0,0,1,0,1,2.932159225,5,5,6,0
29,1,0,0,1303.670531,3,1,0,0,1,0,4,0,14,4,1,0,0,48675.51,0,0,1,0,0,0,0,1,149.988989,1,0,1,4,4.586984142,1,0,0,0,1,1,4827,0,4,2,1,0,0,0,0,10.25226518,3,3,3,0
87,1,0,0,1119.209685,4,0,0,1,0,0,4,0,9,4,1,0,0,53420.34,0,1,0,1,0,0,0,0,147.478341,1,0,1,4,8.120857113,1,0,0,1,0,1,24653,0,3,4,0,0,0,0,0,11.89492044,3,4,4,1
34,0,1,0,1496.482536,1,1,0,1,0,0,4,1,12,5,0,1,0,26175.68,1,0,0,0,0,0,1,0,152.47417,0,0,0,3,11.19592754,0,0,0,0,1,1,2931,0,5,5,1,0,1,0,1,8.210220142,5,4,5,0
22,0,0,1,985.6286855,0,0,1,1,0,0,5,0,6,5,1,0,0,84232.11,0,1,0,0,1,0,0,0,179.965581,1,1,0,3,10.2831545,1,0,0,1,0,1,1827,1,4,5,0,0,0,0,1,8.884543585,5,3,5,1
20,0,1,0,1329.24842,5,1,1,0,1,0,4,1,11,3,1,0,0,23660.7,0,1,0,0,0,1,0,0,220.132293,0,0,0,3,11.64845286,1,1,0,0,0,1,3898,0,1,4,1,1,0,0,0,6.577676916,3,2,4,1
33,1,0,0,694.7582953,0,0,1,0,1,0,4,1,21,5,0,1,0,45404.63,0,1,0,0,1,0,0,0,204.979684,1,0,0,2,11.77757836,0,0,0,1,0,1,7156,0,6,4,1,0,0,0,1,2.92969581,3,4,5,1
75,0,0,1,1313.686109,1,1,0,0,1,0,2,1,7,3,1,0,0,5418.19,0,0,1,0,0,0,0,1,255.166453,1,1,0,4,10.72904959,1,1,0,0,0,1,800,1,3,2,1,1,0,0,1,8.013365588,4,3,2,1
86,0,1,0,529.9370637,3,0,0,0,1,0,3,1,9,4,0,1,0,25428.86,0,0,1,0,0,0,1,0,150.020764,1,1,1,2,12.20196178,1,0,1,0,0,1,1792,1,3,4,0,0,1,0,0,1.84841935,4,3,4,0
68,0,1,0,404.9361415,0,1,0,0,1,0,2,0,10,4,0,1,0,21087.24,0,1,0,0,0,1,0,0,179.947583,1,0,0,5,9.024293001,0,0,0,1,0,1,9635,0,2,2,1,0,0,0,0,1.884992328,1,3,2,1
60,1,0,0,995.3392925,1,0,2,0,1,0,5,0,12,3,1,0,0,36174.84,0,0,1,0,1,0,0,0,117.472036,0,0,0,3,13.0338523,1,1,0,0,0,1,28147,0,3,3,0,1,1,0,1,9.783296825,5,5,5,0
25,0,1,0,1780.064534,0,0,1,0,1,0,4,1,10,5,0,1,0,21795.9,0,0,1,0,1,0,0,0,220.161527,1,0,0,3,7.456656063,1,0,0,1,0,1,201,0,5,4,1,1,0,0,0,12.70583343,5,7,6,1
39,0,0,1,1559.323963,0,0,1,1,0,0,2,1,14,3,0,1,0,47285.08,1,0,0,1,0,0,0,0,152.510442,1,0,1,5,13.7342759,1,1,0,0,0,1,64417,0,2,2,0,0,0,0,1,9.705809585,3,3,2,0
27,0,0,1,1549.802896,0,0,1,1,0,0,4,1,9,3,0,1,0,45429.68,0,1,0,0,1,0,0,0,157.483594,1,0,0,4,9.929214278,1,0,0,0,1,1,1013,0,4,3,0,0,0,0,0,15.12645563,5,3,4,0
25,1,0,0,790.6280344,1,0,1,0,0,1,4,0,13,4,1,0,0,12234.89,0,1,0,0,1,0,0,0,134.950905,0,1,0,5,9.116878941,0,0,0,0,1,1,1081,0,4,4,0,0,1,0,0,7.179893502,3,3,3,1
44,0,1,0,1040.400476,1,0,2,1,0,0,2,0,9,4,0,1,0,46705.86,0,0,1,0,0,0,0,1,102.474625,0,1,0,2,11.10048066,0,1,0,0,0,1,6947,1,3,3,0,0,0,0,0,9.984220981,3,3,2,0
65,1,0,0,847.1259509,0,1,0,1,0,0,3,1,16,3,0,1,0,11523.97,1,0,0,0,1,0,0,0,137.483594,1,0,0,3,5.953348075,1,0,0,0,1,1,2568,0,5,4,0,0,1,0,0,3.024806192,4,4,5,0
73,1,0,0,1234.044483,2,0,1,0,0,1,4,1,16,4,0,0,1,19534.42,0,1,0,0,0,1,0,0,184.978458,0,1,1,5,7.519178592,1,0,0,1,0,1,809,1,4,4,1,0,1,1,0,10.27742832,4,4,4,1
48,1,0,0,1333.179191,1,0,0,0,1,0,4,0,12,3,1,0,0,82629.53,0,1,0,0,0,1,0,0,169.974105,1,1,1,3,9.816712399,1,1,0,0,0,1,43123,0,5,2,0,0,1,0,0,12.92578188,3,2,1,2
39,0,0,1,1104.883551,4,0,0,0,0,1,5,1,11,4,1,0,0,28420.39,0,0,1,0,0,0,0,1,107.528648,0,0,1,3,5.282356868,1,1,0,0,0,1,25,1,3,4,0,0,1,0,1,9.585621689,4,5,3,0
55,0,0,1,1222.291008,1,0,0,1,0,0,4,0,10,3,1,0,0,81413.71,0,1,0,0,0,1,0,0,124.964303,0,0,0,3,4.698609875,1,0,0,1,0,1,1691,1,4,3,0,0,0,0,1,14.74280934,4,4,4,0
71,1,0,0,1153.262724,4,0,1,0,1,0,4,0,8,1,1,0,0,69506.73,0,1,0,1,0,0,0,0,114.972827,0,0,1,2,9.773871134,0,1,0,0,0,1,14,1,5,4,0,0,1,0,0,12.54841227,4,3,4,0
44,1,0,0,1048.919831,3,1,0,0,1,0,1,0,18,3,1,0,0,15944.32,1,0,0,0,0,0,0,1,129.948316,0,0,0,4,9.724391204,0,0,0,1,0,1,7527,1,4,4,0,1,0,1,1,3.999140345,3,4,3,1
35,1,0,0,661.2094379,1,1,2,0,0,1,4,0,7,3,0,1,0,38328.57,0,1,0,0,0,0,0,1,204.961033,1,1,1,4,8.082617212,1,1,0,0,0,1,24542,0,3,4,1,0,1,0,0,1.251588197,4,4,5,0
40,1,0,0,1711.601451,3,1,1,1,0,0,3,1,10,3,0,1,0,82560.95,0,0,1,0,0,0,0,1,200.165175,0,0,0,5,7.495673471,0,0,0,0,1,1,40041,1,2,4,1,1,1,0,1,12.16872039,4,4,4,0
34,0,1,0,1214.05087,0,1,1,0,0,1,3,0,8,4,1,0,0,37667.37,0,1,0,0,0,0,1,0,262.610632,1,1,0,4,8.337747682,1,0,0,1,0,1,1536,0,2,2,1,1,0,0,0,6.624439911,4,6,3,0
35,0,1,0,1253.523378,4,1,0,0,0,1,3,0,15,2,1,0,0,89752.5,0,1,0,0,0,0,1,0,262.610632,1,1,0,3,8.940681932,0,1,0,0,0,1,12439,1,3,1,1,1,1,1,0,5.643360294,3,4,4,0
59,0,0,1,955.0519598,1,1,1,1,0,0,2,1,13,4,0,1,0,24958.97,0,1,0,0,0,0,0,1,220.132293,0,0,0,4,9.170210546,0,0,1,0,0,1,1062,0,4,4,1,1,0,1,0,4.499945782,3,5,3,0
73,0,1,0,1187.692793,3,1,2,1,0,0,2,1,12,2,1,0,0,51848.11,0,1,0,0,1,0,0,0,242.628057,0,1,0,5,4.307800217,1,0,0,0,1,1,2306,1,2,1,1,1,0,0,0,6.57513059,3,2,3,2
88,0,1,0,1367.183772,4,1,1,1,0,0,4,0,13,5,0,1,0,32443.11,0,1,0,1,0,0,0,0,192.440432,1,1,0,2,6.969585746,1,0,0,1,0,0,1684,1,4,4,0,1,0,0,0,11.76797971,3,4,4,1
34,0,1,0,1398.114035,1,0,1,1,0,0,4,0,14,3,1,0,0,76175.36,0,1,0,0,0,1,0,0,192.456745,1,0,0,2,7.859430948,1,0,1,0,0,1,1232,0,3,3,1,0,0,0,1,13.22141934,5,4,3,2
67,1,0,0,461.4404406,1,0,3,0,1,0,3,1,13,3,0,1,0,24946.75,0,1,0,0,1,0,0,0,159.965008,0,0,0,5,7.779697022,1,0,0,1,0,1,586,1,3,2,1,0,1,1,0,1.997833268,4,5,3,0
51,0,0,1,798.4275185,0,0,1,0,1,0,4,0,10,4,0,1,0,86039.43,1,0,0,0,0,0,1,0,92.455141,0,0,0,1,8.683074501,1,1,0,0,0,1,27361,0,3,4,0,0,0,0,0,3.787548072,2,1,2,1
26,1,0,0,2245.475959,4,0,0,0,0,1,4,0,16,3,0,1,0,18620.79,1,0,0,0,0,1,0,0,149.974105,1,1,1,3,4.989775216,1,0,0,1,0,1,1105,1,5,3,0,0,0,0,0,16.00167972,3,3,3,0
45,0,1,0,1636.72261,1,0,1,0,0,1,3,1,5,4,0,1,0,19224.29,0,1,0,0,1,0,0,0,222.649979,0,0,1,3,10.38217336,1,0,0,1,0,1,9102,0,4,4,1,1,0,0,0,11.34130832,3,4,4,0
52,0,0,1,1164.843819,0,1,1,1,0,0,3,0,15,4,0,1,0,22433.84,0,1,0,0,1,0,0,0,265.128318,1,1,1,3,14.16841333,0,0,0,1,0,1,41468,0,4,5,1,1,0,1,0,5.252073829,4,5,4,0
25,0,0,1,1946.450068,0,1,2,1,0,0,4,0,12,5,0,1,0,27130.52,0,1,0,0,0,1,0,0,194.974431,1,0,1,3,11.12796555,1,0,0,1,0,0,18899,1,2,4,1,0,0,0,1,18.00704355,4,4,5,0
60,0,1,0,1810.920999,1,0,0,1,0,0,3,0,13,3,0,1,0,39874.59,0,1,0,0,0,0,1,0,139.95684,0,0,1,2,5.371697235,1,0,0,0,1,1,10586,1,4,2,0,1,1,0,0,18.29765062,3,2,3,0
83,0,1,0,878.7051436,9,0,2,1,0,0,2,1,11,3,0,1,0,61265.29,0,0,1,0,0,1,0,0,95.019486,0,0,1,4,11.98099579,1,1,0,0,0,0,59586,1,5,2,0,0,0,0,0,5.755833887,2,3,3,0
